"Y","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
-1.63041349234821,2.69138340788508,22.9457434651478,1.01233443710953,27.1622847265098,1,0,351.94411790236,0,0,60359.5734405816
2.18177607317613,5.34995216918804,50.7095948923079,0.446715322323143,27.1856314386241,0,0,365.513547255207,0,0,61870.8391646679
-4.17279902107382,4.92392993866929,55.6046587095437,-6.58603489398956,31.184246694902,1,0,427.215580738462,0,0,63069.0432220623
-2.97875217683886,4.51022799413714,72.4169521212587,-0.414568800479174,35.245154236909,1,0,450.314037320372,0,0,63383.7199639879
-2.76005151235682,2.85026442993743,27.5902994592063,-4.92358407005668,34.8014173062984,1,0,463.363629867347,1,1,63287.4268848249
-4.40682935132873,3.74295281726994,32.2461967117164,-9.2043872596696,38.7397949956357,1,0,539.897214666959,0,0,60469.0359573189
0.898577188715496,0.755193167799844,6.95715268728227,2.69601019565016,37.1966969873756,0,0,496.174898828724,0,0,63793.0459893217
-0.148982013405145,2.51232355739313,20.8591961836268,0.791218280792236,35.1383500185329,0,1,456.433295553852,0,0,63403.2521329614
2.92212389235901,2.61188945502463,21.5743846594177,-7.19792900141329,37.1124866395257,0,1,491.391532608473,0,0,62033.1071610147
-3.34890598471123,6.68847661919444,54.1346506649193,-4.32576446328312,26.9209662941284,1,0,389.494829821633,0,0,62813.644411351
-1.2462635364702,0.879643490244166,7.29187432123999,1.66061190422624,28.7616780097596,1,0,401.002781273586,1,1,63706.2452883178
3.86037255056895,4.07015028660931,33.1556080970691,-6.69948215596378,29.9732048739679,0,1,431.858530963378,0,0,64154.9382358419
-4.50471165673042,1.22156738161655,10.205119978007,-8.0739777861163,31.1090393492486,1,0,422.477664397791,0,0,64863.1759164023
-2.67437185001586,2.79926352743404,22.9772818003959,-1.42773817293346,34.530513654463,1,0,472.922729630808,0,0,63396.9561225002
4.03751947541421,2.03487058254375,16.7631135109528,-2.88476868532598,37.1291806735098,0,0,485.393296683969,0,0,61200.5545680782
0.687192835190783,2.89590819265068,23.4004551670812,6.89867079723626,28.8820180203766,1,0,403.784388981363,0,0,64083.0829495283
-3.80599005051935,3.71421115905663,31.8865598321707,-4.79735052678734,37.2920070984401,1,0,488.656754351558,0,0,64335.1932651763
-6.40232538539831,0.980720065854639,23.0210940347308,-9.53711015637964,25.2321650343947,1,0,311.765704343825,1,0,60780.9856760592
2.35835210176868,0.405663516236876,7.59312254818173,7.24799079354852,34.816011498915,1,0,470.423994730946,1,0,63001.6896768541
-2.4129912973216,0.951401855869006,14.2161946606316,-3.30824077595025,37.1757937641814,1,0,541.09404572445,1,1,58442.6938755258
-0.107701884303645,3.55226203823467,97.0529347903347,2.63577743433416,31.9205339020118,1,0,447.587056196761,0,0,66732.6658707721
-1.61943720388049,4.00198608741094,37.5992917776028,0.928525174967945,28.0512565246318,1,0,405.301909399031,0,0,64039.1051237919
-2.52927382091671,1.89572827982116,15.7088847744116,-2.47111013624817,25.2815232577268,1,0,351.554628258498,1,1,62201.9917852985
-5.08618032010535,10.5772819358724,87.557185962376,-6.2825396982953,29.2469904583413,1,0,381.82261803548,1,0,64047.4134605731
-2.37061930572015,0.621764277015666,5.48380089381121,-1.42118817660958,38.7290893844329,1,0,514.028863185201,1,1,60244.7632134
-0.542942391476816,3.789555111837,124.19731558241,2.61547197122127,39.0054478077218,1,0,516.059363150521,0,0,61011.3510265021
-1.55268439118267,4.19833125819742,35.631509967662,0.416847025044262,33.1379742058925,1,0,435.482269521397,1,1,62841.6248761403
-1.59513670746654,3.13123803372617,37.4088777239587,3.19242674391717,28.2913381897379,0,1,398.279076713046,0,0,63374.1513755265
-1.29020095373927,5.68437334382868,49.0768057103457,4.58721862640232,32.3414170602337,1,0,409.096424730998,1,1,64379.7756771408
1.60448297547678,10.123085018402,82.9765941806073,-0.263542532920837,37.017231042264,0,0,515.284058455913,0,0,60428.2708638405
-3.09479465264335,1.91777999837707,19.8169343961404,-2.31086768675596,31.1144598666579,1,0,438.499332963522,0,0,64952.7424283544
-2.43764782440805,1.19923273552634,10.1096260602724,-9.86332982312888,26.5556735033169,1,0,333.854063643608,1,1,61519.7383365736
-5.52216151943522,1.51430286730414,12.9887866243365,-9.9263154482469,29.2084776214324,1,0,408.779033032433,0,0,63348.0996988088
-3.70389446489311,4.70868471475581,38.5099356323351,9.89872880280018,30.4219933087006,0,0,463.950899364687,0,0,64194.6382038874
-4.6296533948277,2.98483662937506,31.6998996895585,-7.84226239658892,28.8886726158671,1,0,378.294003403557,0,0,64246.6169671596
-2.78513863147853,0.754940351504741,7.22373976879925,-1.62661683280021,32.0602275035344,1,0,450.370850856925,1,0,65293.8320078483
-0.544271885380577,1.38904356125031,12.7193458589974,4.35769093222916,30.4876820987556,0,0,394.131426680196,0,0,63757.6481017052
0.589138826167431,3.01413592715681,25.9106100175838,4.85078264493495,26.8190808140207,1,0,388.083701782731,0,0,63718.3729459954
0.313258907137298,4.01796088440037,34.250501476186,7.43997647427022,25.7049052079674,1,0,354.65991154196,1,1,62379.6637671432
-1.14693545780487,2.16076648364898,22.5560578793702,2.15735922101885,28.94194456283,0,1,427.5874179325,0,0,65835.894765808
-2.23450225848252,1.4129076312071,11.795674040478,5.12406702619046,39.5296175195836,0,1,496.787671726774,0,0,63907.6864629749
1.536159045031,3.86773615324184,34.8463839436426,6.94482596125454,32.32743223547,1,0,434.128065566353,0,0,65221.7089308735
-1.21254057297446,6.28822382257697,52.0831703911028,2.25559297949076,32.1673304459546,1,0,421.582941922646,0,0,64092.9638142028
2.0410380499372,4.16066406302866,34.1048960288943,5.86448335554451,36.2318932171911,1,0,481.674784703806,1,0,63796.546828737
-2.51123765748488,2.25474962361565,19.162660222681,-9.5429063308984,35.0146034697536,1,0,456.339112767705,1,1,64535.4786447821
-2.48765430451133,3.52680264514534,29.1305801868066,-1.66170900687575,25.7412339514121,1,0,331.291482596588,0,0,60018.2049036155
-2.01202795780983,1.92191129937028,18.5200027391809,7.49764774926007,35.4265786660835,0,0,488.277414900648,0,0,61433.7193541774
-0.370587278507578,3.61326735710696,30.9102359884993,2.94694031123072,30.4489235009532,1,0,386.9092298027,0,0,64420.3763059879
1.06000248831846,1.65908352747391,13.5705601350353,8.48957973532379,38.2620041107293,1,0,545.054733933719,1,1,58145.4003717011
5.38825886231573,7.00051737220223,57.2050192940077,-6.55549807939678,36.6294584446587,0,0,465.08641490366,0,0,63943.9996159016
1.89951397361944,1.97196541937709,16.0573863033749,-3.68374421726912,27.0880546199623,0,1,369.368451390207,0,0,63403.5288078374
0.866659619051173,7.928561674269,65.2076236138086,6.08512558508664,29.4251390686259,1,0,409.252572202319,0,0,64829.1970067514
2.0158460706905,2.45043171765312,20.10695449017,9.77926822379231,26.8912417814136,1,0,377.494320618414,1,1,63658.859700206
-3.15265491124069,3.46678681417037,28.3225192588061,-3.55228896252811,33.8485243567266,1,0,448.392390032385,0,0,63530.9206841066
6.92476610453629,8.93897022160876,71.8140740801704,-9.97616743203253,33.4251341328491,0,0,451.275787624263,0,0,65213.4172907374
